2024-12-26T17:27:14.047+03:00  INFO 5832 --- [task-management-system] [main] T.UserControllerTest                     : Starting UserControllerTest using Java 22 with PID 5832 (started by User in C:\Users\User\IdeaProjects\TaskManagementSystem)
2024-12-26T17:27:14.066+03:00  INFO 5832 --- [task-management-system] [main] T.UserControllerTest                     : The following 1 profile is active: "dev"
2024-12-26T17:27:14.068+03:00 DEBUG 5832 --- [task-management-system] [main] o.s.boot.SpringApplication               : Loading source class TaskManagementSystem.TaskManagementSystemApplication
2024-12-26T17:28:56.328+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 123, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.330+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 124, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.330+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 125, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.331+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 126, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.332+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 127, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.332+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 128, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.332+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 129, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.333+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 130, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.333+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 131, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.333+03:00 DEBUG 16752 --- [task-management-system] [main] .c.s.DirtiesContextTestExecutionListener : After test method: class [UserControllerTest], method [registerUser_EmptyUsername_ShouldThrowException], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:28:56.339+03:00 DEBUG 16752 --- [task-management-system] [main] DependencyInjectionTestExecutionListener : Performing dependency injection for test class TaskManagementSystem.UserControllerTest
2024-12-26T17:28:56.339+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 132, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.340+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 133, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.342+03:00 DEBUG 16752 --- [task-management-system] [main] sContextBeforeModesTestExecutionListener : Before test method: class [UserControllerTest], method [getUserAsAdminAndReturnUserResponse], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:28:56.343+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 134, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.344+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 135, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.344+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 136, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.345+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 137, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.345+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 138, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.349+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 139, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.357+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 140, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.357+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 141, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.358+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 142, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.358+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 143, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.358+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 144, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.359+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 145, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.359+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 146, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.360+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 147, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.360+03:00 DEBUG 16752 --- [task-management-system] [main] .c.s.DirtiesContextTestExecutionListener : After test method: class [UserControllerTest], method [getUserAsAdminAndReturnUserResponse], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:28:56.365+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 148, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.367+03:00 DEBUG 16752 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@2e1291a4 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 149, missCount = 1, failureCount = 0]
2024-12-26T17:28:56.367+03:00 DEBUG 16752 --- [task-management-system] [main] .c.s.DirtiesContextTestExecutionListener : After test class: class [UserControllerTest], class annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:28:56.375+03:00 DEBUG 16752 --- [task-management-system] [SpringApplicationShutdownHook] o.s.w.c.s.GenericWebApplicationContext   : Closing org.springframework.web.context.support.GenericWebApplicationContext@4da39ca9, started on Thu Dec 26 17:28:53 MSK 2024
2024-12-26T17:28:56.378+03:00 DEBUG 16752 --- [task-management-system] [SpringApplicationShutdownHook] o.s.c.support.DefaultLifecycleProcessor  : Stopping beans in phase 1073741823
2024-12-26T17:28:56.379+03:00 DEBUG 16752 --- [task-management-system] [SpringApplicationShutdownHook] o.s.c.support.DefaultLifecycleProcessor  : Bean 'applicationTaskExecutor' completed its stop procedure
2024-12-26T17:28:56.379+03:00 DEBUG 16752 --- [task-management-system] [SpringApplicationShutdownHook] o.s.c.support.DefaultLifecycleProcessor  : Stopping beans in phase -2147483647
2024-12-26T17:28:56.380+03:00 DEBUG 16752 --- [task-management-system] [SpringApplicationShutdownHook] o.s.c.support.DefaultLifecycleProcessor  : Bean 'springBootLoggingLifecycle' completed its stop procedure
2024-12-26T17:28:56.381+03:00 DEBUG 16752 --- [task-management-system] [SpringApplicationShutdownHook] o.s.s.concurrent.ThreadPoolTaskExecutor  : Shutting down ExecutorService 'applicationTaskExecutor'
2024-12-26T17:29:41.640+03:00  INFO 23056 --- [task-management-system] [main] T.TaskControllerTests                    : Starting TaskControllerTests using Java 22 with PID 23056 (started by User in C:\Users\User\IdeaProjects\TaskManagementSystem)
2024-12-26T17:29:41.643+03:00  INFO 23056 --- [task-management-system] [main] T.TaskControllerTests                    : The following 1 profile is active: "dev"
2024-12-26T17:29:41.645+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.boot.SpringApplication               : Loading source class TaskManagementSystem.TaskManagementSystemApplication
2024-12-26T17:29:41.713+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.w.c.s.GenericWebApplicationContext   : Refreshing org.springframework.web.context.support.GenericWebApplicationContext@5b88b8e
2024-12-26T17:29:41.753+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
2024-12-26T17:29:41.778+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory'
2024-12-26T17:29:42.620+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.test.context.ImportsContextCustomizer$ImportsCleanupPostProcessor'
2024-12-26T17:29:42.633+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'springSecurityHandlerMappingIntrospectorBeanDefinitionRegistryPostProcessor'
2024-12-26T17:29:42.753+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.test.mock.mockito.MockitoPostProcessor'
2024-12-26T17:29:42.880+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor'
2024-12-26T17:29:42.883+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'preserveErrorControllerTargetClassPostProcessor'
2024-12-26T17:29:42.884+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'conversionServicePostProcessor'
2024-12-26T17:29:42.896+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
2024-12-26T17:29:42.902+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
2024-12-26T17:29:42.904+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
2024-12-26T17:29:42.911+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor'
2024-12-26T17:29:42.912+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.test.mock.mockito.MockitoPostProcessor$SpyPostProcessor'
2024-12-26T17:29:42.914+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor'
2024-12-26T17:29:42.914+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinder'
2024-12-26T17:29:42.921+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'methodValidationPostProcessor'
2024-12-26T17:29:42.928+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'methodValidationPostProcessor' via factory method to bean named 'environment'
2024-12-26T17:29:42.931+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar.methodValidationExcludeFilter'
2024-12-26T17:29:42.969+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'projectingArgumentResolverBeanPostProcessor'
2024-12-26T17:29:43.000+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.u.c.s.UiApplicationContextUtils      : Unable to locate ThemeSource with name 'themeSource': using default [org.springframework.ui.context.support.ResourceBundleThemeSource@1a0f349]
2024-12-26T17:29:43.003+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.test.context.support.internalDynamicPropertyRegistrarBeanInitializer'
2024-12-26T17:29:43.009+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'taskManagementSystemApplication'
2024-12-26T17:29:43.013+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages'
2024-12-26T17:29:43.015+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$ThreadPoolTaskExecutorBuilderConfiguration'
2024-12-26T17:29:43.016+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'threadPoolTaskExecutorBuilder'
2024-12-26T17:29:43.020+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties'
2024-12-26T17:29:43.022+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.properties.BoundConfigurationProperties'
2024-12-26T17:29:43.034+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'threadPoolTaskExecutorBuilder' via factory method to bean named 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties'
2024-12-26T17:29:43.040+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$SimpleAsyncTaskExecutorBuilderConfiguration'
2024-12-26T17:29:43.042+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$SimpleAsyncTaskExecutorBuilderConfiguration' via constructor to bean named 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties'
2024-12-26T17:29:43.043+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'simpleAsyncTaskExecutorBuilder'
2024-12-26T17:29:43.046+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$TaskExecutorConfiguration'
2024-12-26T17:29:43.048+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutionAutoConfiguration'
2024-12-26T17:29:43.048+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.validation.ValidationAutoConfiguration'
2024-12-26T17:29:43.049+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultValidator'
2024-12-26T17:29:43.050+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'defaultValidator' via factory method to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@5b88b8e'
2024-12-26T17:29:43.064+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration'
2024-12-26T17:29:43.066+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'error'
2024-12-26T17:29:43.068+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'beanNameViewResolver'
2024-12-26T17:29:43.070+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration'
2024-12-26T17:29:43.073+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
2024-12-26T17:29:43.079+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@5b88b8e'
2024-12-26T17:29:43.079+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
2024-12-26T17:29:43.080+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2024-12-26T17:29:43.090+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration'
2024-12-26T17:29:43.092+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2024-12-26T17:29:43.130+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration' via constructor to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2024-12-26T17:29:43.131+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'errorAttributes'
2024-12-26T17:29:43.136+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'basicErrorController'
2024-12-26T17:29:43.137+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'basicErrorController' via factory method to bean named 'errorAttributes'
2024-12-26T17:29:43.152+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'errorPageCustomizer'
2024-12-26T17:29:43.153+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dispatcherServletPath'
2024-12-26T17:29:43.154+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.test.autoconfigure.web.servlet.MockMvcAutoConfiguration'
2024-12-26T17:29:43.156+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dispatcherServletPath' via factory method to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2024-12-26T17:29:43.158+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'errorPageCustomizer' via factory method to bean named 'dispatcherServletPath'
2024-12-26T17:29:43.161+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration'
2024-12-26T17:29:43.164+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2024-12-26T17:29:43.165+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
2024-12-26T17:29:43.165+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@51f95f0d'
2024-12-26T17:29:43.185+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter'
2024-12-26T17:29:43.187+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
2024-12-26T17:29:43.188+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2024-12-26T17:29:43.189+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@51f95f0d'
2024-12-26T17:29:43.193+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.data.web.config.SpringDataWebConfiguration'
2024-12-26T17:29:43.195+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.data.web.config.SpringDataWebConfiguration' via constructor to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@5b88b8e'
2024-12-26T17:29:43.198+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.security.config.annotation.web.configuration.WebMvcSecurityConfiguration'
2024-12-26T17:29:43.203+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'welcomePageHandlerMapping'
2024-12-26T17:29:43.205+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcConversionService'
2024-12-26T17:29:43.217+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcResourceUrlProvider'
2024-12-26T17:29:43.220+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@5b88b8e'
2024-12-26T17:29:43.221+03:00 DEBUG 23056 --- [task-management-system] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'mvcConversionService'
